signal_name,dbc_source,unit,data_type,enum_values,min_physical,max_physical,message_name,message_id,notes
DAS_ACC_report,can1-party.dbc,,enum,"{""12"": ""ACC_REPORT_LC_EXTERNAL_STATE_ABORTING"", ""17"": ""ACC_REPORT_TARGET_MCP"", ""11"": ""ACC_REPORT_LC_HANDS_ON_REQD_STRUCK_OUT"", ""19"": ""ACC_REPORT_MCVLR_DPP"", ""1"": ""ACC_REPORT_TARGET_CIPV"", ""15"": ""ACC_REPORT_RADAR_OBJ_ONE"", ""16"": ""ACC_REPORT_RADAR_OBJ_TWO"", ""14"": ""ACC_REPORT_LC_EXTERNAL_STATE_ACTIVE_RESTRICTED"", ""4"": ""ACC_REPORT_TARGET_MCVR"", ""20"": ""ACC_REPORT_MCVLR_IN_PATH"", ""10"": ""ACC_REPORT_CSA"", ""5"": ""ACC_REPORT_TARGET_CUTIN"", ""9"": ""ACC_REPORT_TARGET_TYPE_FAULT"", ""7"": ""ACC_REPORT_TARGET_TYPE_TRAFFIC_LIGHT"", ""6"": ""ACC_REPORT_TARGET_TYPE_STOP_SIGN"", ""24"": ""ACC_REPORT_BEHAVIOR_REPORT"", ""18"": ""ACC_REPORT_FLEET_SPEEDS"", ""2"": ""ACC_REPORT_TARGET_IN_FRONT_OF_CIPV"", ""23"": ""ACC_REPORT_CAMERA_ONLY"", ""3"": ""ACC_REPORT_TARGET_MCVL"", ""22"": ""ACC_REPORT_RADAR_OBJ_FIVE"", ""0"": ""ACC_REPORT_TARGET_NONE"", ""8"": ""ACC_REPORT_TARGET_TYPE_IPSO"", ""21"": ""ACC_REPORT_CIPV_CUTTING_OUT"", ""13"": ""ACC_REPORT_LC_EXTERNAL_STATE_ABORTED""}",0.0,24.0,DAS_status2,0x389,
DAS_lssState,can1-party.dbc,,enum,"{""7"": ""LSS_STATE_OFF"", ""1"": ""LSS_STATE_LDW"", ""4"": ""LSS_STATE_MONITOR"", ""2"": ""LSS_STATE_LKA"", ""3"": ""LSS_STATE_ELK"", ""0"": ""LSS_STATE_FAULT"", ""5"": ""LSS_STATE_BLINDSPOT"", ""6"": ""LSS_STATE_ABORT""}",0.0,7.0,DAS_status2,0x389,
DAS_radarTelemetry,can1-party.dbc,,enum,"{""0"": ""RADAR_TELEMETRY_IDLE"", ""1"": ""RADAR_TELEMETRY_NORMAL"", ""2"": ""RADAR_TELEMETRY_URGENT""}",0.0,2.0,DAS_status2,0x389,
DAS_robState,can1-party.dbc,,enum,"{""0"": ""ROB_STATE_INHIBITED"", ""2"": ""ROB_STATE_ACTIVE"", ""3"": ""ROB_STATE_MAPLESS"", ""1"": ""ROB_STATE_MEASURE""}",0.0,3.0,DAS_status2,0x389,
DAS_driverInteractionLevel,can1-party.dbc,,enum,"{""0"": ""DRIVER_INTERACTING"", ""1"": ""DRIVER_NOT_INTERACTING"", ""2"": ""CONTINUED_DRIVER_NOT_INTERACTING""}",0.0,2.0,DAS_status2,0x389,
DAS_ppOffsetDesiredRamp,can1-party.dbc,m,enum,"{""128"": ""PP_NO_OFFSET""}",-1.28,1.27,DAS_status2,0x389,
DAS_longCollisionWarning,can1-party.dbc,,enum,"{""7"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_CUTIN"", ""0"": ""FCM_LONG_COLLISION_WARNING_NONE"", ""4"": ""FCM_LONG_COLLISION_WARNING_STOPSIGN_STOPLINE"", ""9"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_MCVL2"", ""15"": ""FCM_LONG_COLLISION_WARNING_SNA"", ""8"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_MCVL"", ""5"": ""FCM_LONG_COLLISION_WARNING_TFL_STOPLINE"", ""2"": ""FCM_LONG_COLLISION_WARNING_PEDESTRIAN"", ""12"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_CIPV2"", ""6"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_CIPV"", ""10"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_MCVR"", ""3"": ""FCM_LONG_COLLISION_WARNING_IPSO"", ""1"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_UNKNOWN"", ""11"": ""FCM_LONG_COLLISION_WARNING_VEHICLE_MCVR2""}",0.0,15.0,DAS_status2,0x389,
DAS_status2Counter,can1-party.dbc,,int,,0.0,15.0,DAS_status2,0x389,
DAS_status2Checksum,can1-party.dbc,,int,,0.0,255.0,DAS_status2,0x389,
DI_torqueChecksum,can1-party.dbc,,int,,0.0,255.0,DI_torque,0x108,
DI_torqueCounter,can1-party.dbc,,int,,0.0,15.0,DI_torque,0x108,
DI_torqueCommand,can1-party.dbc,Nm,enum,"{""-4096"": ""SNA""}",-7500.0,7500.0,DI_torque,0x108,
DI_torqueActual,can1-party.dbc,Nm,enum,"{""-4096"": ""SNA""}",-7500.0,7500.0,DI_torque,0x108,
DI_axleSpeed,can1-party.dbc,RPM,enum,"{""-32768"": ""SNA""}",-2750.0,2750.0,DI_torque,0x108,
SCCM_leftStalkCrc,can1-party.dbc,,int,,0.0,255.0,SCCM_leftStalk,0x249,
SCCM_leftStalkCounter,can1-party.dbc,,int,,0.0,15.0,SCCM_leftStalk,0x249,
SCCM_highBeamStalkStatus,can1-party.dbc,,enum,"{""3"": ""SNA"", ""0"": ""IDLE"", ""1"": ""PULL"", ""2"": ""PUSH""}",0.0,3.0,SCCM_leftStalk,0x249,
SCCM_washWipeButtonStatus,can1-party.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NOT_PRESSED"", ""2"": ""2ND_DETENT"", ""1"": ""1ST_DETENT""}",0.0,3.0,SCCM_leftStalk,0x249,
SCCM_turnIndicatorStalkStatus,can1-party.dbc,,enum,"{""3"": ""DOWN_1"", ""5"": ""SNA"", ""0"": ""IDLE"", ""1"": ""UP_1"", ""4"": ""DOWN_2"", ""2"": ""UP_2""}",0.0,5.0,SCCM_leftStalk,0x249,
SCCM_leftStalkReserved1,can1-party.dbc,,int,,0.0,31.0,SCCM_leftStalk,0x249,
DI_systemStatusChecksum,can1-party.dbc,,int,,0.0,255.0,DI_systemStatus,0x118,
DI_systemStatusCounter,can1-party.dbc,,int,,0.0,15.0,DI_systemStatus,0x118,
DI_systemState,can1-party.dbc,,enum,"{""5"": ""DI_SYS_ENABLE"", ""1"": ""DI_SYS_IDLE"", ""2"": ""DI_SYS_STANDBY"", ""0"": ""DI_SYS_UNAVAILABLE"", ""3"": ""DI_SYS_FAULT"", ""4"": ""DI_SYS_ABORT""}",0.0,5.0,DI_systemStatus,0x118,
DI_brakePedalState,can1-party.dbc,,enum,"{""2"": ""INVALID"", ""0"": ""OFF"", ""1"": ""ON""}",0.0,2.0,DI_systemStatus,0x118,
DI_gear,can1-party.dbc,,enum,"{""1"": ""DI_GEAR_P"", ""0"": ""DI_GEAR_INVALID"", ""7"": ""DI_GEAR_SNA"", ""2"": ""DI_GEAR_R"", ""3"": ""DI_GEAR_N"", ""4"": ""DI_GEAR_D""}",0.0,7.0,DI_systemStatus,0x118,
DI_regenLight,can1-party.dbc,,int,,0.0,1.0,DI_systemStatus,0x118,
DI_immobilizerState,can1-party.dbc,,enum,"{""2"": ""DI_IMM_STATE_AUTHENTICATING"", ""0"": ""DI_IMM_STATE_INIT_SNA"", ""3"": ""DI_IMM_STATE_DISARMED"", ""4"": ""DI_IMM_STATE_IDLE"", ""6"": ""DI_IMM_STATE_FAULT"", ""1"": ""DI_IMM_STATE_REQUEST"", ""5"": ""DI_IMM_STATE_RESET""}",0.0,6.0,DI_systemStatus,0x118,
DI_accelPedalPos,can1-party.dbc,%,enum,"{""255"": ""SNA""}",0.0,100.0,DI_systemStatus,0x118,
DI_tractionControlMode,can1-party.dbc,,enum,"{""0"": ""TC_NORMAL"", ""1"": ""TC_SLIP_START"", ""4"": ""TC_ROLLS_MODE"", ""2"": ""TC_DEV_MODE_1"", ""5"": ""TC_DYNO_MODE"", ""3"": ""TC_DEV_MODE_2""}",0.0,5.0,DI_systemStatus,0x118,
DI_epbRequest,can1-party.dbc,,enum,"{""0"": ""DI_EPBREQUEST_NO_REQUEST"", ""1"": ""DI_EPBREQUEST_PARK"", ""2"": ""DI_EPBREQUEST_UNPARK""}",0.0,2.0,DI_systemStatus,0x118,
DI_proximity,can1-party.dbc,,int,,0.0,1.0,DI_systemStatus,0x118,
DI_keepAliveRequest,can1-party.dbc,,enum,"{""1"": ""KEEP_ALIVE"", ""0"": ""NO_REQUEST""}",0.0,1.0,DI_systemStatus,0x118,
DI_trackModeState,can1-party.dbc,,enum,"{""0"": ""TRACK_MODE_UNAVAILABLE"", ""1"": ""TRACK_MODE_AVAILABLE"", ""2"": ""TRACK_MODE_ON""}",0.0,2.0,DI_systemStatus,0x118,
DAS_setSpeed,can1-party.dbc,kph,enum,"{""4095"": ""SNA""}",0.0,409.4,DAS_control,0x2b9,
DAS_accState,can1-party.dbc,,enum,"{""4"": ""ACC_ON"", ""9"": ""APC_PAUSE"", ""14"": ""ACC_CANCEL_OUT_OF_CALIBRATION"", ""10"": ""APC_UNPARK_COMPLETE"", ""6"": ""APC_FORWARD"", ""3"": ""ACC_HOLD"", ""2"": ""ACC_CANCEL_RADAR_BLIND"", ""7"": ""APC_COMPLETE"", ""1"": ""ACC_CANCEL_CAMERA_BLIND"", ""8"": ""APC_ABORT"", ""13"": ""ACC_CANCEL_GENERIC_SILENT"", ""5"": ""APC_BACKWARD"", ""11"": ""APC_SELFPARK_START"", ""0"": ""ACC_CANCEL_GENERIC"", ""12"": ""ACC_CANCEL_PATH_NOT_CLEAR"", ""15"": ""FAULT_SNA""}",0.0,15.0,DAS_control,0x2b9,
DAS_aebEvent,can1-party.dbc,,enum,"{""2"": ""AEB_FAULT"", ""0"": ""AEB_NOT_ACTIVE"", ""3"": ""AEB_SNA"", ""1"": ""AEB_ACTIVE""}",0.0,3.0,DAS_control,0x2b9,
DAS_jerkMin,can1-party.dbc,m/s^3,enum,"{""511"": ""SNA""}",-9.1,0.097999999999999,DAS_control,0x2b9,
DAS_jerkMax,can1-party.dbc,m/s^3,enum,"{""255"": ""SNA""}",0.0,8.67,DAS_control,0x2b9,
DAS_accelMin,can1-party.dbc,m/s^2,enum,"{""511"": ""SNA""}",-15.0,5.44,DAS_control,0x2b9,
DAS_accelMax,can1-party.dbc,m/s^2,enum,"{""511"": ""SNA""}",-15.0,5.44,DAS_control,0x2b9,
DAS_controlCounter,can1-party.dbc,,int,,0.0,7.0,DAS_control,0x2b9,
DAS_controlChecksum,can1-party.dbc,,int,,0.0,255.0,DAS_control,0x2b9,
ESP_wheelPulseCountFrL,can1-party.dbc,1,enum,"{""255"": ""SNA""}",0.0,254.0,ESP_B,0x155,
ESP_wheelPulseCountFrR,can1-party.dbc,1,enum,"{""255"": ""SNA""}",0.0,254.0,ESP_B,0x155,
ESP_wheelPulseCountReL,can1-party.dbc,1,enum,"{""255"": ""SNA""}",0.0,254.0,ESP_B,0x155,
ESP_wheelPulseCountReR,can1-party.dbc,1,enum,"{""255"": ""SNA""}",0.0,254.0,ESP_B,0x155,
ESP_WheelRotationReR,can1-party.dbc,,enum,"{""1"": ""WR_BACKWARD"", ""0"": ""WR_FORWARD"", ""3"": ""WR_NOT_DEFINABLE"", ""2"": ""WR_STANDSTILL""}",0.0,3.0,ESP_B,0x155,
ESP_WheelRotationReL,can1-party.dbc,,enum,"{""1"": ""WR_BACKWARD"", ""0"": ""WR_FORWARD"", ""3"": ""WR_NOT_DEFINABLE"", ""2"": ""WR_STANDSTILL""}",0.0,3.0,ESP_B,0x155,
ESP_WheelRotationFrR,can1-party.dbc,,enum,"{""1"": ""WR_BACKWARD"", ""0"": ""WR_FORWARD"", ""3"": ""WR_NOT_DEFINABLE"", ""2"": ""WR_STANDSTILL""}",0.0,3.0,ESP_B,0x155,
ESP_WheelRotationFrL,can1-party.dbc,,enum,"{""1"": ""WR_BACKWARD"", ""0"": ""WR_FORWARD"", ""3"": ""WR_NOT_DEFINABLE"", ""2"": ""WR_STANDSTILL""}",0.0,3.0,ESP_B,0x155,
ESP_wheelSpeedsQF,can1-party.dbc,,enum,"{""0"": ""ONE_OR_MORE_WSS_INVALID"", ""1"": ""ALL_WSS_VALID""}",0.0,1.0,ESP_B,0x155,
ESP_vehicleStandstillSts,can1-party.dbc,,enum,"{""1"": ""STANDSTILL"", ""0"": ""NOT_STANDSTILL""}",0.0,1.0,ESP_B,0x155,
ESP_vehicleSpeed,can1-party.dbc,kph,enum,"{""1023"": ""ESP_VEHICLE_SPEED_SNA""}",0.0,511.0,ESP_B,0x155,
ESP_wheelRotationCounter,can1-party.dbc,,int,,0.0,15.0,ESP_B,0x155,
ESP_wheelRotationChecksum,can1-party.dbc,,int,,0.0,255.0,ESP_B,0x155,
ESP_wheelSpeedFrL,can1-party.dbc,km/h,int,,0.0,327.64,ESP_wheelSpeeds,0x175,
ESP_wheelSpeedFrR,can1-party.dbc,km/h,int,,0.0,327.64,ESP_wheelSpeeds,0x175,
ESP_wheelSpeedReL,can1-party.dbc,km/h,int,,0.0,327.64,ESP_wheelSpeeds,0x175,
ESP_wheelSpeedReR,can1-party.dbc,km/h,int,,0.0,327.64,ESP_wheelSpeeds,0x175,
ESP_wheelSpeedsCounter,can1-party.dbc,,int,,0.0,15.0,ESP_wheelSpeeds,0x175,
ESP_wheelSpeedsChecksum,can1-party.dbc,,int,,0.0,255.0,ESP_wheelSpeeds,0x175,
APS_appStatusMonitorState,can1-party.dbc,,enum,"{""1"": ""STATUS_MONITOR_STATE_PWR_OFF"", ""2"": ""STATUS_MONITOR_STATE_INIT"", ""7"": ""STATUS_MONITOR_NUM_STATES"", ""0"": ""STATUS_MONITOR_STATE_UNKNOWN"", ""4"": ""STATUS_MONITOR_STATE_CRITICAL"", ""6"": ""STATUS_MONITOR_STATE_RECOVERY"", ""5"": ""STATUS_MONITOR_STATE_SHUTTING_DOWN"", ""3"": ""STATUS_MONITOR_STATE_NOMINAL""}",0.0,7.0,APS_status,0x3c9,
APS_vehBehaviorState,can1-party.dbc,,enum,"{""0"": ""VEH_BEHAVIOR_STATE_UNKNOWN"", ""3"": ""VEH_BEHAVIOR_STATE_APS_BRIDGE_APP"", ""1"": ""VEH_BEHAVIOR_STATE_APS_AVAILABLE"", ""5"": ""VEH_BEHAVIOR_STATE_APS_FAIL_SAFE"", ""7"": ""VEH_BEHAVIOR_NUM_STATES"", ""2"": ""VEH_BEHAVIOR_STATE_APS_CONTROL"", ""6"": ""VEH_BEHAVIOR_STATE_APS_OVERRIDE"", ""4"": ""VEH_BEHAVIOR_STATE_APS_BRIDGE_APB""}",0.0,7.0,APS_status,0x3c9,
APS_canMaster,can1-party.dbc,,enum,"{""0"": ""CAN_MASTER_APS"", ""2"": ""CAN_MASTER_APB"", ""3"": ""CAN_MASTER_SNA"", ""1"": ""CAN_MASTER_APP""}",0.0,3.0,APS_status,0x3c9,
APS_appGpioState,can1-party.dbc,,enum,"{""0"": ""AP_GPIO_STATE_PWR_DOWN_REBOOT"", ""3"": ""AP_GPIO_STATE_HEALTHY"", ""1"": ""AP_GPIO_STATE_DISABLED"", ""2"": ""AP_GPIO_STATE_CRITICAL""}",0.0,3.0,APS_status,0x3c9,
APS_eacInternalState,can1-party.dbc,,enum,"{""1"": ""APS_EAC_STATE_MOMENTARY"", ""3"": ""APS_EAC_STATE_AUTOPARK"", ""5"": ""APS_EAC_STATE_OVERRIDE"", ""4"": ""APS_EAC_STATE_INHIBIT"", ""0"": ""APS_EAC_STATE_INIT"", ""2"": ""APS_EAC_STATE_CONTINUOUS"", ""7"": ""APS_EAC_NUM_STATES"", ""6"": ""APS_EAC_STATE_LSS""}",0.0,7.0,APS_status,0x3c9,
APS_switchState,can1-party.dbc,,int,,0.0,1.0,APS_status,0x3c9,
APS_apbStatusMonitorState,can1-party.dbc,,enum,"{""1"": ""STATUS_MONITOR_STATE_PWR_OFF"", ""2"": ""STATUS_MONITOR_STATE_INIT"", ""7"": ""STATUS_MONITOR_NUM_STATES"", ""0"": ""STATUS_MONITOR_STATE_UNKNOWN"", ""4"": ""STATUS_MONITOR_STATE_CRITICAL"", ""6"": ""STATUS_MONITOR_STATE_RECOVERY"", ""5"": ""STATUS_MONITOR_STATE_SHUTTING_DOWN"", ""3"": ""STATUS_MONITOR_STATE_NOMINAL""}",0.0,7.0,APS_status,0x3c9,
APS_apbGpioState,can1-party.dbc,,enum,"{""0"": ""AP_GPIO_STATE_PWR_DOWN_REBOOT"", ""3"": ""AP_GPIO_STATE_HEALTHY"", ""1"": ""AP_GPIO_STATE_DISABLED"", ""2"": ""AP_GPIO_STATE_CRITICAL""}",0.0,3.0,APS_status,0x3c9,
APS_statusCounter,can1-party.dbc,,int,,0.0,15.0,APS_status,0x3c9,
IBST_statusChecksum,can1-party.dbc,,int,,0.0,255.0,IBST_status,0x39d,
IBST_statusCounter,can1-party.dbc,,int,,0.0,15.0,IBST_status,0x39d,
IBST_iBoosterStatus,can1-party.dbc,,enum,"{""6"": ""IBOOSTER_ACTUATION"", ""4"": ""IBOOSTER_ACTIVE_GOOD_CHECK"", ""2"": ""IBOOSTER_FAILURE"", ""5"": ""IBOOSTER_READY"", ""3"": ""IBOOSTER_DIAGNOSTIC"", ""0"": ""IBOOSTER_OFF"", ""1"": ""IBOOSTER_INIT""}",0.0,6.0,IBST_status,0x39d,
IBST_driverBrakeApply,can1-party.dbc,,enum,"{""1"": ""BRAKES_NOT_APPLIED"", ""2"": ""DRIVER_APPLYING_BRAKES"", ""3"": ""FAULT"", ""0"": ""NOT_INIT_OR_OFF""}",0.0,3.0,IBST_status,0x39d,
IBST_internalState,can1-party.dbc,,enum,"{""5"": ""TRANSITION_TO_IDLE"", ""0"": ""NO_MODE_ACTIVE"", ""4"": ""DIAGNOSTIC"", ""6"": ""POST_DRIVE_CHECK"", ""1"": ""PRE_DRIVE_CHECK"", ""3"": ""EXTERNAL_BRAKE_REQUEST"", ""2"": ""LOCAL_BRAKE_REQUEST""}",0.0,6.0,IBST_status,0x39d,
IBST_sInputRodDriver,can1-party.dbc,mm,int,,-5.0,47.0,IBST_status,0x39d,
EPAS3S_currentTuneMode,can1-party.dbc,,enum,"{""3"": ""STEERING_TUNE_RWD_COMFORT"", ""1"": ""STEERING_TUNE_DM_STANDARD"", ""5"": ""STEERING_TUNE_RWD_SPORT"", ""0"": ""STEERING_TUNE_DM_COMFORT"", ""4"": ""STEERING_TUNE_RWD_STANDARD"", ""2"": ""STEERING_TUNE_DM_SPORT""}",0.0,5.0,EPAS3S_sysStatus,0x370,
EPAS3S_internalSASQF,can1-party.dbc,,enum,"{""1"": ""IN_SPEC"", ""0"": ""UNDEFINABLE_ACCURACY""}",0.0,1.0,EPAS3S_sysStatus,0x370,
EPAS3S_steeringReduced,can1-party.dbc,,enum,"{""0"": ""NORMAL_ASSIST"", ""1"": ""REDUCED_ASSIST""}",0.0,1.0,EPAS3S_sysStatus,0x370,
EPAS3S_steeringFault,can1-party.dbc,,enum,"{""0"": ""NO_FAULT"", ""1"": ""FAULT""}",0.0,1.0,EPAS3S_sysStatus,0x370,
EPAS3S_steeringRackForce,can1-party.dbc,N,enum,"{""1023"": ""SNA"", ""1022"": ""NOT_IN_SPEC""}",-25575.0,25575.0,EPAS3S_sysStatus,0x370,
EPAS3S_eacErrorCode,can1-party.dbc,,enum,"{""15"": ""SNA"", ""11"": ""EAC_ERROR_HIGH_TORSION_SAFETY"", ""4"": ""EAC_ERROR_TMP_FAULT"", ""2"": ""EAC_ERROR_MAX_SPEED"", ""7"": ""EAC_ERROR_HIGH_ANGLE_RATE_REQ"", ""0"": ""EAC_ERROR_IDLE"", ""10"": ""EAC_ERROR_HIGH_MMOT_SAFETY"", ""6"": ""EAC_ERROR_HIGH_ANGLE_REQ"", ""8"": ""EAC_ERROR_HIGH_ANGLE_SAFETY"", ""5"": ""EAR_ERROR_MAX_STEER_DELTA"", ""13"": ""EAC_ERROR_PINION_VEL_DIFF"", ""1"": ""EAC_ERROR_MIN_SPEED"", ""14"": ""EAC_EXTERNAL_MONITOR_INHIBIT"", ""12"": ""EAC_ERROR_LOW_ASSIST"", ""9"": ""EAC_ERROR_HIGH_ANGLE_RATE_SAFETY"", ""3"": ""EAC_ERROR_HANDS_ON""}",0.0,15.0,EPAS3S_sysStatus,0x370,
EPAS3S_torsionBarTorque,can1-party.dbc,Nm,enum,"{""4095"": ""SNA"", ""4094"": ""UNDEFINABLE_DATA""}",-20.5,20.45,EPAS3S_sysStatus,0x370,
EPAS3S_handsOnLevel,can1-party.dbc,,enum,"{""1"": ""LEVEL_1"", ""0"": ""LEVEL_0"", ""3"": ""LEVEL_3"", ""2"": ""LEVEL_2""}",0.0,3.0,EPAS3S_sysStatus,0x370,
EPAS3S_internalSAS,can1-party.dbc,deg,int,,-819.2,819.0,EPAS3S_sysStatus,0x370,
EPAS3S_sysStatusCounter,can1-party.dbc,,int,,0.0,15.0,EPAS3S_sysStatus,0x370,
EPAS3S_eacStatus,can1-party.dbc,,enum,"{""7"": ""SNA"", ""2"": ""EAC_ACTIVE"", ""4"": ""LANE_KEEP_ASSIST"", ""3"": ""EAC_FAULT"", ""1"": ""EAC_AVAILABLE"", ""5"": ""EMERGENCY_LANE_KEEP"", ""0"": ""EAC_INHIBITED""}",0.0,7.0,EPAS3S_sysStatus,0x370,
EPAS3S_sysStatusChecksum,can1-party.dbc,,int,,0.0,255.0,EPAS3S_sysStatus,0x370,
APS_eacAllow,can1-party.dbc,,enum,"{""0"": ""INHIBIT"", ""1"": ""ALLOW"", ""2"": ""RESERVED"", ""3"": ""SNA""}",,,APS_eacMonitor,0x27d,
APS_eacMonitorCounter,can1-party.dbc,,int,,,,APS_eacMonitor,0x27d,
APS_eacMonitorChecksum,can1-party.dbc,,int,,,,APS_eacMonitor,0x27d,
VCFRONT_LVPowerStateIndex,can1-party.dbc,,enum,"{""0"": ""Mux0"", ""1"": ""Mux1""}",0.0,1.0,VCFRONT_LVPowerState,0x221,
VCFRONT_vehiclePowerState,can1-party.dbc,,enum,"{""3"": ""VEHICLE_POWER_STATE_DRIVE"", ""1"": ""VEHICLE_POWER_STATE_CONDITIONING"", ""2"": ""VEHICLE_POWER_STATE_ACCESSORY"", ""0"": ""VEHICLE_POWER_STATE_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_parkLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_cpLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_epasLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_espLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_hvcLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_radcLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_hvacCompLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_tasLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_pcsLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_ptcLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_sccmLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_tpmsLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_rcmLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_iBoosterLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_tunerLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_amplifierLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_das1HighCurrentLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_das2HighCurrentLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_diLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_disLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_oilPumpFrontLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_oilPumpRearLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
